Name,Url,Rating,Tags,Description
English Composition I,https://www.coursera.org/learn/english-composition,4.6,"Writing, Business Analysis, Research and Design, English Language, Strategy and Operations, Critical Thinking, Essay Writing, Communication",You will gain a foundation for college-level writing valuable for nearly any field. Students will learn how to read
"Strategic Leadership: Impact, Change, and Decision-Making",https://www.coursera.org/specializations/strategic-leadership-impact-change-decision-making,4.9,"Accounting, Advertising Sales, Audit, Bioinformatics, Business Analysis, Business Process Management, Business Psychology, Change Management, Collaboration, Communication, Computer Architecture, Computer Networking, Computer Vision, Creativity, Critical Thinking, Decision Making, Emotional Intelligence, Entrepreneurship, General Accounting, Human Resources, Leadership, Leadership and Management, Machine Learning, Marketing, Network Architecture, Organizational Development, People Development, Probability & Statistics, Problem Solving, Research and Design, Sales, Strategy, Strategy and Operations","If you're ready to hone your leadership skills and grow as a person, Strategic Leadership: Impact, Change, and Decision"
Spanish for Successful Communication in Healthcare Settings,https://www.coursera.org/learn/spanish-in-healthcare-settings,4.8,"Culture, Communication, Leadership and Management, Business Psychology","Welcome to Spanish for Successful Communication in Healthcare Settings! This course is structured in four modules, each one revolving on"
Stories of Infection,https://www.coursera.org/learn/stories-of-infection,4.9,"Epidemiology, Probability & Statistics, Medicine, Disease","This course introduces learners to a variety of infectious diseases using a patient-centered, story-based approach. Through illustrated, short"
Artificial Intelligence in Marketing,https://www.coursera.org/learn/uva-darden-artificial-intelligence-marketing,4.5,"Business Analysis, User Research, Strategy, Algorithms, Research and Design, Entrepreneurship, Machine Learning, Deep Learning, Human Computer Interaction, Big Data, Customer Relationship Management, Leadership and Management, Strategy and Operations, Market Research, Design and Product, Marketing, Mathematics, Theoretical Computer Science, Sales, Network Analysis, Data Management, Machine Learning Algorithms, Finance","AI is everywhere! By harnessing the power of Artificial Intelligence, businesses and marketers have amazing growth potential, and the opportunities"
Diversity and Inclusion for HR Professionals,https://www.coursera.org/learn/diversity-and-inclusion-for-hr-professionals,4.8,"Organizational Development, Entrepreneurship, Probability & Statistics, People Development, Recruitment, Experiment, Human Resources, General Statistics, Business Psychology, Culture, Leadership and Management",Welcome to Diversity & Inclusion for HR Professionals. In this course we will review the changing landscape of the workplace and
Machine Learning for All,https://www.coursera.org/learn/uol-machine-learning-for-all,4.7,"Machine Learning, Algorithms, Theoretical Computer Science, Machine Learning Algorithms","Machine Learning, often called Artificial Intelligence or AI, is one of the most exciting areas of technology at the moment"
International Organizations Management,https://www.coursera.org/learn/international-organizations-management,4.8,"Leadership, Leadership Development, Computer Networking, Marketing Strategy, Strategy, Marketing, Brand, Strategy and Operations, Leadership and Management, Organizational Development, International Relations, Entrepreneurship, Sales, Collaboration, Brand Management, Network Model, Human Resources, Communication, Marketing Management, Media Strategy & Planning, Business Psychology","This course provides an introduction to International Organizations and the United Nations, and explores how business and management tools can"
Introduction to Financial Engineering and Risk Management,https://www.coursera.org/learn/financial-engineering-intro,4.5,"Modeling, Mathematics, Linear Algebra, Probability Distribution, Markov Model, Mathematical Theory & Analysis, BlockChain, Algebra, Probability & Statistics, FinTech, Machine Learning, Calculus, General Statistics, Probability, Applied Mathematics, Finance",Introduction to Financial Engineering and Risk Management course belongs to the Financial Engineering and Risk Management Specialization and it provides
Preparing to Manage Human Resources,https://www.coursera.org/learn/managing-human-resources,4.8,"People Management, Leadership, Strategy, Resource, Entrepreneurship, Sales, Leadership and Management, Strategy and Operations, Marketing, Human Resources","One way or another, all employees are managed. But approaches to managing employees varying from employee-to-employee, job-to"
Instructional Methods in Health Professions Education,https://www.coursera.org/learn/instructional-methods-education,4.7,"Human Learning, Professional Development, Data Analysis, Education, Strategy and Operations, Methodology, Entrepreneurship, Leadership and Management, Research and Design, Operations Research, Simulation, Human Resources, Teaching, Business Psychology, People Development","This course provides those involved in educating members of the health professions an asynchronous, interdisciplinary, and interactive way to obtain"
Smart Cities â Management of Smart Urban Infrastructures,https://www.coursera.org/learn/smart-cities,4.7,"Computer Networking, Operations Management, Transportation Operations Management, Interactive Design, Leadership and Management, Supply Chain and Logistics, Entrepreneurship, Computer Graphics, Energy, Computer Architecture, Human Computer Interaction, Strategy and Operations",Learn about Smart Cities within the context of management of urban infrastructures. The introduction of Smart urban technologies into legacy
Aspectos bÃ¡sicos del diseÃ±o de la experiencia del usuario,https://www.coursera.org/learn/aspectos-basicos-del-diseno-de-la-experiencia-del-usuario-ux,4.8,"User Experience Design, Marketing, Entrepreneurship, Planning, Supply Chain and Logistics, Experience, Research and Design, Human Computer Interaction, Leadership and Management, Risk Management, Communication, Social Media, User Experience, Finance, Business Psychology, Problem Solving",Aspectos bÃ¡sicos del diseÃ±o de la experiencia del usuario (UX) es el primero de una serie de siete cursos mediante
Introduction to Probability and Data with R,https://www.coursera.org/learn/probability-intro,4.7,"Statistical Programming, Probability Distribution, Probability & Statistics, Analysis, Plot (Graphics), Experiment, Bayesian Statistics, Data Visualization, General Statistics, R Programming, Rstudio, Probability","This course introduces you to sampling and exploring data, as well as basic probability theory and Bayes' rule. You will"
Making Architecture,https://www.coursera.org/learn/making-architecture,4.8,"Research and Design, Entrepreneurship, Architecture, Creativity","Making architecture offers a unique insight into the mind and work of an Architect, starting with the basics of the"
Introduction to Microsoft Azure Cloud Services,https://www.coursera.org/learn/microsoft-azure-cloud-services,4.6,"Statistical Programming, Data Management, Virtual Machine, Leadership and Management, Cloud Infrastructure, Databases, Microsoft Azure, Cloud Computing, SQL",Whether you're just beginning to work with the cloud or you already have cloud experience and are new to
e-Learning Ecologies: Innovative Approaches to Teaching and Learning for the Digital Age,https://www.coursera.org/learn/elearning,4.6,"Education, Human Learning",For three decades and longer we have heard educators and technologists making a case for the transformative power of technology
Patient Safety,https://www.coursera.org/specializations/patient-safety,4.8,"Analysis, Business Analysis, Business Psychology, Change Management, Communication, Culture, Data Analysis, Entrepreneurship, Evaluation, Finance, Human Resources, Innovation, Leadership and Management, Patient, People Development, Planning, Problem Solving, Process Analysis, Project Management, Research and Design, Resilience, Risk Management, Sales, Strategy and Operations, Supply Chain and Logistics, Systems Thinking, Thought, Writing","Preventable patient harms, including medical errors and healthcare-associated complications, are a global public health threat. Moreover, patients frequently do"
InglÃ©s Empresarial,https://www.coursera.org/specializations/ingles-empresarial,4.8,"Accounting, Audit, Budget Management, Business Analysis, Business Communication, Communication, Computer Graphics, Data Visualization, Decision Making, Email, Entrepreneurship, Finance, Forecasting, Graphic Design, Leadership, Leadership and Management, Market Analysis, Marketing, Marketing Design, Mathematics, Negotiation, Probability & Statistics, Research and Design, Sales, Strategy, Strategy and Operations, Survey Creation, Writing","Este Programa Especializado sirve como una introducciÃ³n al inglÃ©s empresarial, donde usted aprenderÃ¡ a comunicarse sobre los temas como la"
A Law Student's Toolkit,https://www.coursera.org/learn/law-student,4.7,"Research and Design, Business Analysis, Analysis, Strategy and Operations, Law, Critical Thinking","Whether you are an advanced law student looking to review the basics, or an aspiring law student looking for head"
Getting Started with Git and GitHub,https://www.coursera.org/learn/getting-started-with-git-and-github,4.5,"Programming Principles, Github, Software Engineering, Software Engineering Tools, Computer Programming, Computer Programming Tools, Application Development","Collaboration and social coding are crucial parts of contemporary Software Engineering practices and the DevOps culture.  In this course, you"
Work Smarter with Microsoft Word,https://www.coursera.org/learn/microsoft-word-work-smarter,4.7,"Business Analysis, Computer Graphic Techniques, Editing, Graphic Design, Theoretical Computer Science, Writing, Leadership and Management, Marketing, Cloud Platforms, Data Analysis, Spreadsheet Software, Cloud Computing, Computer Graphics, Collaboration, Research and Design, Data Analysis Software, Communication, Data Management, Computer Programming Tools, Visual Design, Data Structures, Computer Programming, Advertising","This course is intended for learners with some experience using Microsoft Windows, who are seeking to build presentation skills with"
Modern Big Data Analysis with SQL,https://www.coursera.org/specializations/cloudera-big-data-analysis-sql,4.7,"Analysis, Analytics, Apache, Big Data, Cloud Computing, Cloud Platforms, Cloud Storage, Computer Architecture, Computer Programming, Data Management, Data Model, Data Structures, Database Application, Database Design, Databases, Distributed Computing Architecture, Human Computer Interaction, Programming Principles, SQL, Software Engineering, Statistical Programming, Theoretical Computer Science, User Experience",This Specialization teaches the essential skills for working with large-scale data using SQL.\n\nMaybe you are new to
Design of Experiments,https://www.coursera.org/specializations/design-experiments,4.7,"Business Analysis, Data Analysis, Data Visualization, Data Visualization Software, Experiment, General Statistics, Mathematical Theory & Analysis, Mathematics, Probability & Statistics, Regression, Statistical Analysis, Statistical Tests","Learn modern experimental strategy, including factorial and fractional factorial experimental designs, designs for screening many factors, designs for optimization experiments"
Python for Cybersecurity,https://www.coursera.org/specializations/pythonforcybersecurity,4.4,"Computer Networking, Computer Programming, Computer Programming Tools, Computer Security Incident Management, Cryptography, Cyberattacks, Encryption, Network Security, Operating Systems, Python Programming, Security, Security Engineering, Software Security, Statistical Programming, System Security",Python is one of the most popular and widely-used programming languages in the world due to its high usability
The Data Scientistâs Toolbox,https://www.coursera.org/learn/data-scientists-tools,4.6,"Data Analysis, Github, Statistical Programming, Software Engineering Tools, Software, Data Management, R Programming, Rstudio, Application Development",In this course you will get an introduction to the main tools and ideas in the data scientist's toolbox
Medical Cannabis: The Health Effects of THC and CBD,https://www.coursera.org/specializations/health-effects-cannabis-thc-cbd,4.7,"Business Analysis, Critical Thinking, Design and Product, Human Computer Interaction, Leadership and Management, Mental Health, Research and Design, Strategy and Operations, User Research","If you want to learn more about medical cannabis (i.e., marijuana) and hemp-derived CBD, then this specialization is"
Version Control with Git,https://www.coursera.org/learn/version-control-with-git,4.8,"Version Control, Github, Software Engineering, Software Engineering Tools, Computer Programming Tools, Software, Application Development","The Version Control with Git course provides  you with a solid, hands-on foundation for understanding the Git version control"
Machine Learning Modeling Pipelines in Production,https://www.coursera.org/learn/machine-learning-modeling-pipelines-in-production,4.5,"Modeling, Machine Learning, Cloud Computing","In the third course of Machine Learning Engineering for Production Specialization, you will build models for different serving environments; implement"
Teamwork Skills: Communicating Effectively in Groups,https://www.coursera.org/learn/teamwork-skills-effective-communication,4.7,"Leadership Development, Leadership and Management, Decision Making, Entrepreneurship, Human Resources, Communication",Recently revised and updated!  Effective teamwork and group communication are essential for your professional and personal success.  In this course
Accounting: Principles of Financial Accounting,https://www.coursera.org/learn/financial-accounting,4.8,"Accounting, Balance Sheet, Financial Analysis, Business Analysis, General Accounting, Cash Flow, Data Analysis, Analysis, Flow Network, Financial Accounting, Financial Statement",Financial Accounting is often called the language of business; it is the language that managers use to communicate the firm
Machine Learning Foundations for Product Managers,https://www.coursera.org/learn/machine-learning-foundations-for-product-managers,4.7,"Regression, Modeling, Natural Language Processing, Probability & Statistics, Econometrics, Algorithms, Strategy and Operations, Machine Learning, Artificial Neural Networks, Process, Theoretical Computer Science, Data Management, Machine Learning Algorithms, Data Structures, Project, Deep Learning, Computer Vision, General Statistics","In this first course of the AI Product Management Specialization offered by Duke University's Pratt School of Engineering, you"
Songwriting: Writing the Lyrics,https://www.coursera.org/learn/songwriting-lyrics,4.8,"Storytelling, Writing, Creativity, Research and Design, Entrepreneurship, Music, Communication","Thereâs a songwriter lurking somewhere inside you, peeking around corners, wondering if itâs safe to come out. Now"
Teach English Now! Foundational Principles,https://www.coursera.org/learn/english-principles,4.9,"Business Analysis, Human Learning, Strategy, Research and Design, Strategy and Operations, Sales, Marketing, Human Resources, English Language, Leadership and Management, People Development, Teaching, Language, Business Psychology, Critical Thinking","Through a series of engaging metaphors and stories, prospective and current EFL/ESL teachers will identify, summarize, and evaluate 7"
DiseÃ±o Instruccional: Aprendizaje activo y PedagogÃ­a digital,https://www.coursera.org/specializations/diseno-instruccional,4.7,"Business Psychology, Communication, Entrepreneurship, Human Learning, Human Resources, Innovation, Leadership and Management, People Development, Personal Advertisement, Research and Design, Visual Design",Este programa especializado te orienta hacia la construcciÃ³n de ambientes de aprendizaje y te da la oportunidad de conocer la
Exploring Renewable Energy Schemes,https://www.coursera.org/learn/exploring-renewable-energy,4.7,"Theoretical Computer Science, Operating Systems, Energy, Solar Energy, Systems Design","What do you picture when you hear the term ârenewable energy?â Do you imagine fields of solar panels, giant windmills"
Introduction to C# Programming and Unity,https://www.coursera.org/learn/introduction-programming-unity,4.6,"Interactive Design, Other Programming Languages, Linear Algebra, Cut, Copy, And Paste, Video Game Development, Java Annotation, Computer Graphics, Mathematics, C Programming, C Programming Language Family, FinTech, Interfaces, Applied Mathematics, Computer Programming, C Sharp (Programming Language), Finance, User Interface, Language",This course is all about starting to learn how to develop video games using the C# programming language and
Learn English: Advanced Academic Speaking and Listening,https://www.coursera.org/specializations/speaklistenenglish,4.5,"Business Analysis, Business Communication, Communication, Critical Thinking, Entrepreneurship, Human Learning, Leadership and Management, Listening, Marketing, Planning, Presentation, Research and Design, Speech, Strategy, Strategy and Operations, Supply Chain and Logistics",This specialization covers the listening and speaking skills that non-native English-speaking students need to be successful in English
Gender and Sexuality: Diversity and Inclusion in the Workplace,https://www.coursera.org/learn/gender-sexuality,4.7,"Communication, Human Resources, Employee Relations",What is sex? What is gender? What is sexuality? What do we mean by LGBTQIA? How are these concepts related
Foundations of Data Science: K-Means Clustering in Python,https://www.coursera.org/learn/data-science-k-means-clustering-python,4.6,"Plot (Graphics), Statistical Programming, Python Programming, Machine Learning Algorithms, Business Analysis, Algorithms, Machine Learning, Statistical Analysis, Numpy, Probability & Statistics, Data Analysis, Theoretical Computer Science, Computer Programming, General Statistics, K-Means Clustering, Data Visualization, Data Clustering Algorithms",Organisations all around the world are using data to predict behaviours and extract valuable real-world insights to inform decisions
Cybersecurity Risk Management Frameworks,https://www.coursera.org/specializations/cybersecurity-risk-management-frameworks,4.5,"Adaptability, Business Communication, Business Psychology, Communication, Cyberattacks, Entrepreneurship, Finance, Human Resources, Human Resources Operations, Leadership and Management, Probability & Statistics, Project Management, Recruitment, Regulations and Compliance, Risk, Risk Management, Sales, Security, Security Engineering, Software Security, Strategy and Operations, Writing","In this specialization, you will learn how to define Cybersecurity risk and discuss the threats that create it while you"
"Data Wrangling, Analysis and AB Testing with SQL",https://www.coursera.org/learn/data-wrangling-analysis-abtesting,3.4,"Statistical Programming, Analysis, Data Management, SQL, Databases",This course allows you to apply the SQL skills taught in âSQL for Data Scienceâ to four increasingly complex and
Liabilities and Equity in Accounting,https://www.coursera.org/learn/liabilities-equity-in-accounting,4.0,"Accounting, Sales, General Accounting, Stock, Accounts Payable and Receivable, Financial Accounting, Payments, Expense, Generally Accepted Accounting Principles (GAAP), Finance, Taxes","In this third course, you will learn about liability and equity accounts and its effect on the balance sheet. If"
The Teacher and Social and Emotional Learning (SEL),https://www.coursera.org/specializations/teacher-sel,4.7,"Adaptability, Business Psychology, Communication, Education, Emotional Intelligence, Entrepreneurship, Human Learning, Human Resources, Leadership and Management, People Development, Problem Solving, Professional Development, Research and Design, Resilience, Teaching, Training","Social and emotional learning, or SEL, programs have flourished in schools during the last decade. These programs vary widely but"
IntroduÃ§Ã£o aos PrincÃ­pios e PrÃ¡ticas da GestÃ£o De Projetos,https://www.coursera.org/specializations/gestao-de-projetos-introducao-usp,4.8,"Business Communication, Change Management, Communication, Entrepreneurship, Finance, Leadership, Leadership and Management, Marketing, Operations Management, People Management, Project, Project Management, Risk Management, Sales, Strategy, Strategy and Operations","A gestÃ£o de Projetos jÃ¡ se mostrou a forma mais efetiva de entregar resultados cumprindo orÃ§amento, prazos e recursos disponÃ­veis"
"Introduction to Self-Determination Theory: An approach to motivation, development and wellness",https://www.coursera.org/learn/self-determination-theory,4.8,"Human Learning, Entrepreneurship, Culture, Business Psychology, Leadership and Management",Self-determination theory (SDT) is an empirically based theory of motivation and psychological development that is especially focused on the
Classical Sociological Theory,https://www.coursera.org/learn/classical-sociological-theory,4.9,Sociology,This Massive Open Online Course (MOOC) will offer the participants an introduction into the most important classical sociological readings between
Palliative Care Always,https://www.coursera.org/specializations/palliative-care-always,4.5,"Communication, Entrepreneurship, Leadership and Management, Planning, Supply Chain and Logistics","Palliative Care Always is a specialization for health care practitioners, patients and caregivers. Weâve designed this specialization to demonstrate"
Project Execution,https://www.coursera.org/learn/project-execution,4.3,"Change Management, Team Management, Cost, Process, Strategy and Operations, Leadership and Management, Supply Chain and Logistics, Project Management, Schedule, Project, Procurement",Project Execution has many challenges and a good project must learn how to execute projects and adjust to changes that
Fundamentals of Music Theory,https://www.coursera.org/learn/edinburgh-music-theory,4.5,"Scaling, Analysis, Music, Chord","This course, revised in 2022, will introduce you to the theory of music, providing you with the skills needed to"
Using Databases with Python,https://www.coursera.org/learn/python-databases,4.8,"Statistical Programming, Modeling, Programming Principles, Python Programming, Natural Language Processing, Data Management, Databases, SQL, Computer Programming",This course will introduce students to the basics of the Structured Query Language (SQL) as well as basic database design
Troubles du spectre de l'autisme : diagnostic,https://www.coursera.org/learn/troubles-spectre-autisme-diagnostic,4.9,"Epidemiology, Probability & Statistics",Quâest-ce que lâautisme ?\nComment reconnaÃ®tre lâautisme ?\nPeut-on observer des signes dâautisme chez les bÃ©bÃ©s
Network Security & Database Vulnerabilities,https://www.coursera.org/learn/network-security-database-vulnerabilities,4.7,"Security Engineering, Network Security, Database Administration, Computer Networking, Statistical Programming, Computer Architecture, Theoretical Computer Science, Security, Databases, Data Management, Software Security, Data Structures, SQL, Network Architecture",This course gives you the background needed to understand basic network security.  You will learn the about Local Area Networks
Sustainable Cities and Communities,https://www.coursera.org/specializations/sustainable-cities,4.7,"Adaptability, Behavioral Economics, Business Analysis, Business Psychology, Collaboration, Communication, Digital Marketing, Economy, Energy, Entrepreneurship, Experiment, Innovation, Leadership and Management, Marketing, Planning, Probability & Statistics, Research and Design, Sales, Strategy, Strategy and Operations, Supply Chain and Logistics, Sustainability, User Experience Design","In this specialisation you will learn how to drive change in cities and communities towards sustainable, climate friendly, just, healthy"
Digital Health,https://www.coursera.org/specializations/digitalhealth,4.5,"Big Data, Clinical Data Management, Cyberattacks, Data Management, Data Visualization, Design and Product, Evaluation, Experiment, General Statistics, Probability & Statistics, Security Engineering",This specialisation introduces students to the emerging and multidisciplinary field of digital health and the role and application of digital
Queering Identities: LGBTQ+ Sexuality and Gender Identity,https://www.coursera.org/learn/queeringidentities,4.8,"Education, Business Analysis, Research and Design, Leadership and Management, Culture, Business Psychology, Critical Thinking, Communication, Strategy and Operations","In this course, you will explore the history of LGBTQ identities, experiences, and activism. Weâll study major events in"
Introduction to Chemistry:  Reactions and Ratios,https://www.coursera.org/learn/intro-chemistry,4.7,"Mathematics, Business Analysis, Chemistry, Strategy and Operations, Algebra, Critical Thinking","This is an introductory course for students with limited background in chemistry; basic concepts involved in chemical reactions, stoichiometry, the"
Digital Advertising Strategy,https://www.coursera.org/specializations/digital-advertising-strategy,4.5,"Advertising, Back-End Web Development, Communication, Digital Marketing, Marketing, Mobile Development, Sales, Social Media, Web Development",This specialization takes a critical look at digital advertising tactics for small business. Students will learn how to generate and
Design Thinking for the Greater Good: Innovation in the Social Sector,https://www.coursera.org/learn/uva-darden-design-thinking-social-sector,4.7,"Thought, Storytelling, Entrepreneurship, Leadership and Management, Innovation, Research and Design, Problem Solving, Design Thinking, Communication",Do you work for a nonprofit or in the social sector? Are you struggling to solve the problems and meet
GestiÃ³n Empresarial Exitosa para Pymes,https://www.coursera.org/learn/gestionempresarialpyme,4.8,"Data Analysis, Business Analysis, Financial Analysis, Strategy and Operations, Accounting, Entrepreneurship, Sales, Strategy, Leadership and Management, Marketing, Human Resources, Resource, Finance","Este curso tiene como objetivo fortalecer las capacidades de gestiÃ³n de pequeÃ±os y medianos empresarios, y personas interesadas en emprender"
Devenir entrepreneur du changement,https://www.coursera.org/learn/entrepreneur-changement,4.7,"Strategy, Modeling, Social Entrepreneurship, Marketing, Entrepreneurship, Sales, Business Communication, Leadership and Management, Research and Design, Culture, Human Resources, Finance, Investment Management, Business Psychology, Communication, Project Management, Problem Solving, Strategy and Operations, Public Relations, People Development","Ce cours est conÃ§u pour accompagner toutes les personnes qui veulent avoir un impact positif dans la sociÃ©tÃ©, mais qui"
Creative Problem Solving,https://www.coursera.org/learn/creative-problem-solving,4.4,"Entrepreneurship, Thought, Research and Design, Creativity",This course deals directly with your ability for creativity which is a critical skill in any field. It focuses on
Financing and Investing in Infrastructure,https://www.coursera.org/learn/infrastructure-investing,4.8,"Financial Analysis, Business Analysis, Accounting, Strategy and Operations, Leadership and Management, Data Analysis, Financial Management, Analysis, Project, Risk Management, Risk, Investment Management, Investment, Budget Management, Underwriting, Finance",Learn how debt and equity can be used to finance infrastructure investments and how investors approach infrastructure investments! \n\nAccording
Foundations of Business Strategy,https://www.coursera.org/learn/uva-darden-foundations-business-strategy,4.8,"Business Analysis, Entrepreneurship, Leadership and Management, Sales, Analysis, Market Analysis, Marketing, Strategy and Operations, Strategy, Business Strategy","Develop your ability to think strategically, analyze the competitive environment, and recommend firm positioning and value creation. In this course"
Introduction to TCP/IP,https://www.coursera.org/learn/tcpip,4.6,"Network Security, Cyberattacks, Security Engineering, Networking Hardware, Security, Internet, Computer Networking, Computer Architecture, Network Architecture","You use the Internet through your PC (Personal Computer), laptop, tablet, smartpad, and smartphone every day in everything you do"
Introduction to Portfolio Construction and Analysis with Python,https://www.coursera.org/learn/introduction-portfolio-construction-python,4.8,"Financial Analysis, Business Analysis, Python Programming, Machine Learning, Statistical Programming, Data Analysis, Statistical Analysis, Markov Model, Accounting, Finance, Leadership and Management, Investment Management, Risk, Risk Management, Investment, Computer Programming",The practice of investment management has been transformed in recent years by computational methods. This course provides an introduction to
Building Scalable Java Microservices with Spring Boot and Spring Cloud,https://www.coursera.org/learn/google-cloud-java-spring,4.3,"Spring, Kubernetes, Business Analysis, Other Web Frameworks, Web Development, Programming Principles, Microservices, Computer Programming, Google Cloud Platform, Cloud Computing, Data Visualization Software, Data Visualization","""Â¨Microservices"""" describes a software design pattern in which an application is a collection of loosely coupled services. These services"
Grammar and Punctuation,https://www.coursera.org/learn/grammar-punctuation,4.7,"Writing, English Language, Grammar, Communication, English Grammar",Course 1: Grammar and Punctuation\n\nDo you need to review English grammar? Have you forgotten the grammar you once
Ciencia de Datos Aplicada,https://www.coursera.org/specializations/ciencia-de-datos-aplicada,4.6,"Computer Programming, Data Analysis, Data Visualization, Econometrics, Extract, General Statistics, Machine Learning, Mathematics, Probability & Statistics, Python Programming, Statistical Programming",Esta especializaciÃ³n repleta de actividades estÃ¡ dirigida a los entusiastas de la ciencia de datos que desean adquirir conocimientos prÃ¡cticos
Hands-on Introduction to Linux Commands and Shell Scripting,https://www.coursera.org/learn/hands-on-introduction-to-linux-commands-and-shell-scripting,4.7,"Unix Shells, Programming Principles, Computer Programming, Bash (Unix Shell), Command-Line Interface, Shell Script",This course provides a practical introduction to Linux and commonly used Linux / UNIX shell commands.  It teaches you the basics
Natural Language Processing with Attention Models,https://www.coursera.org/learn/attention-models-in-nlp,4.3,"Statistical Programming, Natural Language, Python Programming, Modeling, Deep Learning, Computer Programming, Artificial Neural Networks, Natural Language Processing, Language, Human Computer Interaction, User Experience, Translation, Machine Learning","In Course 4 of the Natural Language Processing Specialization, you will:\n\na) Translate complete English sentences into German using"
Social Policy for Social Services & Health Practitioners,https://www.coursera.org/specializations/social-welfare-policy,4.8,"Behavioral Economics, Benefits, Business Analysis, Business Psychology, Communication, Critical Thinking, Culture, Data Analysis, Digital Marketing, Entrepreneurship, Epidemiology, General Statistics, Human Resources, Law, Leadership and Management, Marketing, Probability & Statistics, Research and Design, Sales, Statistical Analysis, Strategy, Strategy and Operations","In the U.S., social policy accounts for two-thirds of government spending. Knowing how policies are constructed, what values"
Children's Human Rights - An Interdisciplinary Introduction,https://www.coursera.org/learn/childrens-rights,4.7,"Justice, Law, Cyberattacks, Security Engineering, Child, Communication, International Law","Drawing on the contributions of several academic disciplines including law, psychology, sociology, history, educational and health sciences, economy and anthropology"
Health Behavior Change: From Evidence to Action,https://www.coursera.org/learn/health-behavior-change,4.8,"Behavior, Mental Health",Humans often fail to make rational decisions that affect their health. This course seeks to heighten understanding of the social
Ecology: Ecosystem Dynamics and Conservation,https://www.coursera.org/learn/ecology-conservation,4.8,"Thought, Entrepreneurship, Biology, Research and Design, Probability & Statistics, Leadership and Management, Systems Thinking, Resilience, Problem Solving, General Statistics, Business Psychology",This course is an introduction to ecology and ecosystem dynamics using a systems thinking lens. Through a case study on
User Interface Design,https://www.coursera.org/specializations/user-interface-design,4.6,"Business Psychology, Design and Product, Experience, Human Computer Interaction, Interfaces, Java Annotation, Principle, Research and Design, Software Engineering, Software Testing, User Experience, User Experience Design, User Interface, User Research","In this Specialization, you will learn industry-standard theory and methods for developing successful user interfaces (UIs). Upon completing this"
"Custom Models, Layers, and Loss Functions with TensorFlow",https://www.coursera.org/learn/custom-models-layers-loss-functions-with-tensorflow,4.9,"Programming Principles, Modeling, Keras, Application Programming Interfaces, Euler'S Totient Function, Statistical Programming, Deep Learning, Python Programming, Artificial Neural Networks, Computer Networking, Tensorflow, Computer Architecture, Machine Learning, Computer Vision, Network Architecture, Applied Machine Learning, Computer Programming","In this course, you will:\n\nâ¢ Compare Functional and Sequential APIs, discover new models you can build with the"
Meta Database Engineer,https://www.coursera.org/professional-certificates/meta-database-engineer,5.0,"Computer Programming, Operations Research, Python Programming, Research and Design, Statistical Programming, Strategy and Operations",Want to get started in the world of database engineering? This program is taught by industry-recognized experts at Meta
People Analytics,https://www.coursera.org/learn/wharton-people-analytics,4.6,"Business Analysis, Entrepreneurship, Performance Management, Leadership and Management, Analysis, Performance, Strategy and Operations, Data Analysis, Analytics, Talent Management, Mathematics, People Development, Business Psychology, Collaboration, Communication, Network Analysis, People Analysis, Human Resources","People analytics is a data-driven approach to managing people at work. For the first time in history, business leaders"
Data-driven Decision Making,https://www.coursera.org/learn/decision-making,4.6,"Big Data, Business Analysis, Leadership and Management, Decision Making, Analytics, Analysis, Entrepreneurship, Data Analysis, Data Management, Data Visualization Software, Data Visualization, Data Analysis Software, Data Type","Welcome to Data-driven Decision Making. In this course, you'll get an introduction to Data Analytics and its role"
Introduction to Financial Accounting: The Accounting Cycle,https://www.coursera.org/specializations/accounting,4.7,"Accounting, Accounts Payable and Receivable, Business Analysis, Data Analysis, Data Analysis Software, Financial Accounting, General Accounting, Generally Accepted Accounting Principles (GAAP), Spreadsheet Software","In this hands-on Specialization you will practice completing each step of the accounting cycle within Microsoft Excel, from analyzing"
Front-End Web UI Frameworks and Tools: Bootstrap 4,https://www.coursera.org/learn/bootstrap-4,4.8,"Github, Application Development, Javascript, Web, Cloud Computing, CSS, Software Engineering, Programming Principles, Software As A Service, Language, Web Design, Web Development, Software Engineering Tools, Computer Programming","This course will give you an overview of client-side web UI frameworks, in particular Bootstrap 4. You will learn"
3D Printing and Additive Manufacturing,https://www.coursera.org/specializations/3d-printing-additive-manufacturing,4.6,"Business Analysis, Communication, Computer Graphic Techniques, Computer Graphics, Critical Thinking, Entrepreneurship, Leadership and Management, Problem Solving, Research and Design, Software, Strategy and Operations",This Specialization will introduce you to the magic of 3D printing. Through a series of four cohesive courses and a
"Introduction to Software, Programming, and Databases",https://www.coursera.org/learn/introduction-software-programming-and-databases,4.9,"Database Administration, Network Security, Cloud Computing, Security Engineering, Computer Program, Software As A Service, Operating Systems, Computer Networking, Process, Leadership and Management, System Software, Databases, Software, Journalism, Computer Programming, Communication",There are many types of software and understanding software can be overwhelming. This course aims to help you understand more
Foundations of Teaching for Learning: Being a Teacher,https://www.coursera.org/learn/being-a-teacher,4.6,"Professional Development, Entrepreneurship, Human Learning, Deep Learning, Emotional Intelligence, Machine Learning, People Development, Pedagogy, Business Psychology, Communication, Human Resources, Leadership and Management, Teaching","The Foundations of Teaching for Learning programme is for anyone who is teaching, or who would like to teach, in"
